district,crime_type,latitude,longitude,date,time,year
banashankari,attempted murder,12.932948,77.555739,,22:40:00,2015
banashankari,attempted murder,12.925628,77.558118,,11:40:00,2016
banashankari,attempted murder,12.92281,77.549459,2016-08-28,19:00:00,2016
banashankari,attempted murder,12.930583,77.553237,,19:00:00,2016
banashankari,attempted murder,12.933015,77.550397,,23:45:00,2016
banashankari,attempted murder,12.922987,77.549027,2016-10-13,15:00:00,2016
banashankari,attempted murder,12.929347,77.553496,2016-11-27,11:00:00,2016
banashankari,attempted murder,12.923302,77.547439,2017-01-14,00:30:00,2017
banashankari,attempted murder,12.923588,77.546773,2017-01-19,10:00:00,2017
banashankari,attempted murder,12.930065,77.552782,2017-01-24,21:00:00,2017
banashankari,attempted murder,12.92428,77.559714,2017-01-30,17:45:00,2017
banashankari,attempted murder,12.919563,77.542178,,22:30:00,2017
banashankari,attempted murder,12.927776,77.560628,2017-08-13,19:30:00,2017
banashankari,attempted murder,12.922983,77.548966,,19:30:00,2017
banashankari,attempted murder,12.921282,77.552124,,19:30:00,2017
banashankari,attempted murder,12.924888,77.54409,2018-04-19,22:00:00,2018
banashankari,attempted murder,12.91959,77.541964,2018-09-23,23:15:00,2018
banashankari,attempted murder,12.920267,77.542058,,18:30:00,2019
banashankari,attempted murder,12.932401,77.564047,2019-09-15,10:30:00,2019
banashankari,attempted murder,12.923094,77.549019,2019-12-15,09:15:00,2019
banashankari,robbery,12.914562,77.58467,,15:15:00,2015
banashankari,robbery,12.912566,77.58986,2015-02-18,13:00:00,2015
banashankari,robbery,12.91802,77.58833,2015-02-25,13:30:00,2015
banashankari,robbery,12.932946,77.58386,,03:40:00,2015
banashankari,robbery,12.915644,77.56456,,09:45:00,2015
banashankari,robbery,12.97194,77.59369,,20:45:00,2016
banashankari,robbery,12.932554,77.589451,2016-02-29,11:00:00,2016
banashankari,robbery,12.933705,77.5787847,,20:15:00,2016
banashankari,robbery,12.96557,77.60625,,20:15:00,2016
banashankari,robbery,12.916148,77.58543,2016-09-19,23:30:00,2016
banashankari,robbery,12.922512,77.588537,,22:00:00,2016
banashankari,robbery,12.97194,77.59369,2016-10-26,21:00:00,2016
banashankari,robbery,12.97194,77.59369,2016-10-26,16:30:00,2016
banashankari,robbery,12.922517,77.58415,2016-11-22,09:15:00,2016
banashankari,robbery,12.929273,77.582423,2016-11-29,21:35:00,2016
banashankari,robbery,12.922918,77.58598,,00:30:00,2016
banashankari,robbery,12.96557,77.60625,,20:00:00,2016
banashankari,robbery,12.929273,77.58242,2016-12-18,14:00:00,2016
banashankari,robbery,12.929273,77.58242,2016-12-26,10:30:00,2016
banashankari,robbery,12.924709,77.589568,2017-03-27,12:30:00,2016
banashankari,robbery,12.920751,77.574677,2017-04-21,10:40:00,2016
banashankari,robbery,12.91113,77.572982,2017-04-21,16:30:00,2016
banashankari,robbery,12.920042,77.583575,2017-07-25,09:00:00,2016
banashankari,robbery,12.933466,77.584554,2017-07-28,23:30:00,2016
banashankari,robbery,12.923436,77.583712,2017-08-28,14:30:00,2016
banashankari,robbery,12.921507,77.580242,,12:10:00,2016
banashankari,robbery,12.929507,77.580123,2017-09-20,11:30:00,2017
banashankari,robbery,12.933196,77.583949,2017-10-30,22:30:00,2017
banashankari,robbery,12.937057,77.579642,,13:15:00,2017
banashankari,robbery,12.926539,77.580657,2017-11-14,20:45:00,2017
banashankari,robbery,12.927594,77.587401,2017-11-14,21:15:00,2017
banashankari,robbery,12.924444,77.58544,2017-11-16,10:00:00,2017
banashankari,robbery,12.919213,77.589206,2017-11-17,03:15:00,2017
banashankari,robbery,12.917612,77.57555,,20:45:00,2017
banashankari,robbery,12.926114,77.584636,2018-02-20,23:10:00,2018
banashankari,robbery,12.91996,77.577755,,19:50:00,2018
banashankari,robbery,12.932965,77.583821,,20:00:00,2018
banashankari,robbery,12.922168,77.575662,,00:10:00,2018
banashankari,robbery,12.936028,77.581004,2018-04-14,01:15:00,2018
banashankari,robbery,12.91802,77.588333,2018-04-16,09:30:00,2018
banashankari,robbery,12.918903,77.579729,2018-04-23,00:15:00,2018
banashankari,robbery,12.936564,77.579101,,22:00:00,2018
banashankari,robbery,12.919622,77.576159,2018-06-27,00:30:00,2018
banashankari,robbery,12.922461,77.589067,,12:00:00,2018
banashankari,robbery,12.919946,77.580174,2018-08-19,14:15:00,2018
banashankari,robbery,12.91795,77.588783,2018-10-24,02:00:00,2018
banashankari,robbery,12.917777,77.58849,,16:30:00,2018
banashankari,robbery,12.91691,77.5857,,14:00:00,2018
banashankari,robbery,12.94391,77.5656,,20:10:00,2018
banashankari,robbery,12.91925,77.57409,,11:45:00,2019
banashankari,robbery,12.920789,77.584152,,13:45:00,2019
banashankari,robbery,12.9218,77.58027,2019-02-22,14:15:00,2019
banashankari,robbery,12.89658,77.58865,,12:30:00,2019
banashankari,robbery,12.937897,77.589756,2019-06-15,12:10:00,2019
banashankari,robbery,12.935478,77.586977,2019-06-22,20:45:00,2019
banashankari,robbery,12.913208,77.646289,2019-06-24,20:45:00,2019
banashankari,robbery,12.91984,77.57982,,22:30:00,2019
banashankari,robbery,12.88411,77.49496,,14:45:00,2019
banashankari,robbery,12.93131,77.55262,,00:45:00,2019
banashankari,robbery,12.944364,77.570389,2015-09-21,,2015
banashankari,robbery,12.941264,77.580945,,,2016
banashankari,robbery,12.940014,77.573508,,,2016
banashankari,robbery,12.948533,77.576886,,,2016
banashankari,robbery,12.939203,77.574648,,,2016
banashankari,robbery,12.939203,77.574648,2016-12-22,,2016
banashankari,robbery,12.933631,77.567751,,,2017
banashankari,robbery,12.938711,77.576996,,,2017
banashankari,robbery,12.94605,77.575394,,,2017
banashankari,robbery,12.938967,77.578236,,,2017
banashankari,robbery,12.940152,77.566791,,,2017
banashankari,robbery,12.937975,77.56561,,,2017
banashankari,robbery,12.940152,77.566791,,,2017
banashankari,robbery,12.947732,77.580382,,,2017
banashankari,robbery,12.936013,77.574015,,,2017
banashankari,robbery,12.947732,77.580382,,,2017
banashankari,robbery,12.789441,77.789841,,,2018
banashankari,robbery,12.94138,77.579918,,,2018
banashankari,robbery,12.947809,77.574315,,,2018
banashankari,robbery,12.943653,77.578494,,,2018
banashankari,robbery,12.93841,77.57319,,,2018
banashankari,robbery,12.849751,77.8954621,,,2018
banashankari,robbery,12.943878,77.575749,,,2018
banashankari,robbery,12.7865741,77.8754201,,,2018
banashankari,robbery,12.943671,77.574675,,,2018
banashankari,robbery,12.94546,77.57132,,,2018
banashankari,robbery,12.948101,77.579533,,,2018
banashankari,robbery,12.86541,77.68521,2018-12-21,,2018
banashankari,robbery,12.948101,77.579533,,,2019
banashankari,robbery,12.849751,77.8954621,2019-08-13,,2019
banashankari,robbery,12.9164781,77.5877546,2015-03-20,22:30:00,2015
banashankari,robbery,12.9113469,77.5934304,2015-06-22,15:20:00,2015
banashankari,robbery,12.8136962,77.587486,,16:20:00,2015
banashankari,robbery,12.9155917,77.5770282,,09:10:00,2015
banashankari,robbery,12.8893536,77.5463813,,16:30:00,2015
banashankari,robbery,12.911969,77.5861441,,02:30:00,2015
banashankari,robbery,12.9163635,77.5902451,2015-08-14,20:00:00,2015
banashankari,robbery,12.9081752,77.5982283,2015-09-29,16:00:00,2015
banashankari,robbery,12.9048333,77.5789134,,09:15:00,2016
banashankari,robbery,12.9126892,77.5892209,2016-02-27,11:30:00,2016
banashankari,robbery,12.9016312,77.5710152,2016-03-31,15:00:00,2016
banashankari,robbery,12.9164782,77.5901863,,02:15:00,2016
banashankari,robbery,12.9165042,77.5836202,,22:35:00,2016
banashankari,robbery,12.9160929,77.5835311,,03:30:00,2016
banashankari,robbery,12.9064281,77.5923107,,17:35:00,2016
banashankari,robbery,12.9138583,77.5843258,,19:30:00,2016
banashankari,robbery,12.9164782,77.5901863,2016-06-23,12:45:00,2016
banashankari,robbery,12.9105691,77.5737605,2016-07-15,19:30:00,2016
banashankari,robbery,12.9152662,77.5844226,2016-07-18,16:35:00,2016
banashankari,robbery,12.9116237,77.5965099,2016-07-30,06:15:00,2016
banashankari,robbery,12.9116497,77.5899438,2016-08-24,12:30:00,2016
banashankari,robbery,12.9169843,77.5836119,,:15:00,2016
banashankari,robbery,12.9170307,77.5682909,,12:30:00,2016
banashankari,robbery,12.9117957,77.5826913,,02:05:00,2016
banashankari,robbery,12.9047516,77.5859256,2016-10-13,14:30:00,2016
banashankari,robbery,12.9080001,77.5989745,2016-10-18,07:45:00,2016
banashankari,robbery,12.9134896,77.5767334,2016-10-19,21:00:00,2016
banashankari,robbery,12.9087019,77.5877553,2016-10-19,21:00:00,2016
banashankari,robbery,12.9151204,77.5837865,2016-10-20,03:10:00,2016
banashankari,robbery,12.9166068,77.5773499,2016-12-22,00:30:00,2016
banashankari,robbery,12.9094322,77.5706543,,11:40:00,2017
banashankari,robbery,12.9168638,77.5832552,2017-03-28,13:32:00,2017
banashankari,robbery,12.906925,77.5842211,,13:00:00,2017
banashankari,robbery,12.9174342,77.5735833,2017-07-30,17:00:00,2017
banashankari,robbery,12.9174602,77.5670172,,09:30:00,2017
banashankari,robbery,12.9064191,77.5945086,2017-09-20,14:00:00,2017
banashankari,robbery,12.9142916,77.5909833,,10:30:00,2017
banashankari,robbery,12.9103454,77.5902119,2018-01-21,09:00:00,2018
banashankari,chain snatching,12.938621,77.550721,,22:15:00,2019
banashankari,chain snatching,12.95601,77.56426,,14:30hrs,2015
banashankari,chain snatching,12.95222,77.5568,,20:35hrs,2016
banashankari,chain snatching,12.94682,77.560151,,08:30hours,2017
banashankari,chain snatching,12.9506,77.56736,,16:30hrs,2017
banashankari,chain snatching,12.957,77.5624,2017-07-16,21:30hrs,2017
banashankari,chain snatching,12.95334,77.5617,,14:00hrs,2017
banashankari,chain snatching,12.955191,77.56419,2018-03-20,21:00hrs,2018
banashankari,chain snatching,12.950078,77.556696,,17:00hrs,2019
banashankari,chain snatching,12.956273,77.564378,,10:45hrs,2019
banashankari,chain snatching,12.95319,77.55794,,22:30hrs,2019
banashankari,chain snatching,12.9489875,77.5699568,2017-09-15,20:30:00,2017
banashankari,chain snatching,12.9556,77.56883,,22:00:00,2018
banashankari,chain snatching,12.9486433,77.5758666,,15:30:00,2015
banashankari,chain snatching,12.9594654,77.5711338,,09:15:00,2015
banashankari,chain snatching,12.9515482,77.575554,,06:30:00,2015
banashankari,chain snatching,12.948703,77.5787416,,18:30:00,2015
banashankari,chain snatching,12.960209,77.5703506,,10:30:00,2016
banashankari,chain snatching,12.9527424,77.5763878,,09:15:00,2017
banashankari,chain snatching,12.9586242,77.5744841,,16:30:00,2018
banashankari,chain snatching,12.9520674,77.579281,,23:00:00,2018
banashankari,chain snatching,12.9567385,77.5754801,,10:30:00,2018
banashankari,chain snatching,12.9579316,77.5693704,,17:30:00,2019
banashankari,chain snatching,12.94599,77.56601,,13:45:00,2015
banashankari,chain snatching,12.93506,77.56309,,08:55:00,2015
banashankari,chain snatching,12.93888,77.55925,,18:20:00,2015
banashankari,chain snatching,12.93965,77.55687,,12:30:00,2015
banashankari,chain snatching,12.94464,77.56029,,20:45:00,2015
banashankari,chain snatching,12.94305,77.5541,,11:30:00,2015
banashankari,chain snatching,12.942041,77.561018,,21:30:00,2016
banashankari,chain snatching,12.935563,77.633307,,07:30:00,2016
banashankari,chain snatching,12.940906,77.557557,,08:45:00,2016
banashankari,chain snatching,12.944244,77.560414,,07:30:00,2016
banashankari,chain snatching,12.943552,77.550541,,15:00:00,2017
banashankari,chain snatching,12.946262,77.549017,,13:25:00,2017
banashankari,chain snatching,12.935795,77.656466,,11:00:00,2017
banashankari,chain snatching,12.929073,77.570739,,15:30:00,2017
banashankari,chain snatching,12.942216,77.554679,,23:00:00,2017
banashankari,chain snatching,12.944505,77.561971,,07:15:00,2017
banashankari,chain snatching,12.944505,77.561971,,22:30:00,2017
banashankari,chain snatching,12.937041,77.552855,,18:30:00,2017
banashankari,chain snatching,12.94051,77.55416,,10:20:00,2018
banashankari,chain snatching,12.94619,77.55094,,06:30:00,2018
banashankari,chain snatching,12.94354,77.56295,,19:40:00,2018
banashankari,chain snatching,12.942063,77.559585,,22:00:00,2018
banashankari,chain snatching,12.942372,77.557356,,18:10:00,2018
banashankari,chain snatching,12.94285,77.56216,,21:45:00,2019
banashankari,chain snatching,12.94519,77.55699,,23:30:00,2019
banashankari,chain snatching,12.935247,77.554545,,20:15:00,2019
banashankari,chain snatching,12.94218,77.55857,,08:15:00,2019
banashankari,chain snatching,12.93562,77.55478,,19:30:00,2019
banashankari,chain snatching,12.9352,77.56323,,20:15:00,2019
banashankari,chain snatching,12.94382,77.5612,,22:00:00,2019
banashankari,chain snatching,12.94236,77.55585,,18:00:00,2019
banashankari,chain snatching,12.9468,77.3563627,,22:00:00,2019
banashankari,chain snatching,12.94551,77.56466,,16:00:00,2019
banashankari,chain snatching,12.944193,77.556826,,18:30:00,2019
banashankari,chain snatching,12.93912,77.55505,,12:00:00,2019
banashankari,chain snatching,12.93444,77.5661,,20:30:00,2019
banashankari,chain snatching,12.930874,77.545487,2015-06-21,20:45PM,2015
banashankari,chain snatching,12.926381,77.55534,2015-08-25,12:15:00,2015
banashankari,chain snatching,12.925038,77.546948,2015-09-21,11:45:00,2015
banashankari,chain snatching,12.930957,77.552192,2015-09-22,16:00PM,2015
banashankari,chain snatching,12.922066,77.550921,,18:45PM,2015
basavanagudi,robbery,12.9217529,77.5825697,2018-01-28,17:10:00,2018
basavanagudi,robbery,12.9116237,77.5965099,2018-01-29,22:00:00,2018
basavanagudi,robbery,12.9105119,77.5928196,2018-02-24,09:30:00,2018
basavanagudi,robbery,12.9074749,77.5904753,,12:00:00,2018
basavanagudi,robbery,12.9296592,77.5521606,2018-03-24,16:00:00,2018
basavanagudi,robbery,12.9094322,77.5706543,,22:00:00,2018
basavanagudi,robbery,12.9159395,77.5922482,,21:10:00,2018
basavanagudi,robbery,12.9106658,77.5759798,2018-07-29,05:30:00,2018
basavanagudi,robbery,12.9169723,77.5901235,,16:00:00,2018
basavanagudi,robbery,12.9075378,77.5842326,,22:55:00,2019
basavanagudi,robbery,12.9162687,77.5893259,,16:30:00,2019
basavanagudi,robbery,12.9142916,77.5909833,,04:15:00,2019
basavanagudi,robbery,12.9069002,77.592889,2019-05-17,15:30:00,2019
basavanagudi,robbery,12.9146676,77.5876323,2019-06-13,19:00:00,2019
basavanagudi,robbery,12.9166559,77.5836937,2019-11-14,18:30:00,2019
basavanagudi,robbery,12.9163278,77.5605194,2015-04-21,23:45:00,2015
basavanagudi,robbery,12.930225,77.5652722,,17:45:00,2015
basavanagudi,robbery,12.9256778,77.5642194,2015-09-13,19:30:00,2015
basavanagudi,robbery,12.9248111,77.5761611,,20:15:00,2016
basavanagudi,robbery,12.9179278,77.5735,2016-07-31,22:30:00,2016
basavanagudi,robbery,12.9218639,77.5698083,2016-09-27,13:00:00,2016
basavanagudi,robbery,12.926275,77.5623333,2016-10-17,02:00:00,2016
basavanagudi,robbery,12.9184639,77.5565694,2016-12-24,19:00:00,2016
basavanagudi,robbery,12.9263444,77.5610611,2016-12-27,17:00:00,2016
basavanagudi,robbery,12.9202028,77.5606694,2017-10-17,07:10:00,2017
basavanagudi,robbery,12.9185917,77.5735556,,13:40:00,2018
basavanagudi,robbery,12.967071,77.670484,2018-06-27,12:00:00,2018
basavanagudi,robbery,12.94355,77.60976,2018-10-25,11:30:00,2018
basavanagudi,robbery,12.91166,77.5572,,12:30:00,2019
basavanagudi,robbery,12.92013,77.56925,,20:45:00,2019
basavanagudi,robbery,12.94046,77.597527,,00:35:00,2015
basavanagudi,robbery,12.943567,77.580167,2016-07-17,13:00:00,2016
basavanagudi,robbery,12.939297,77.585205,2016-09-15,10:00:00,2016
basavanagudi,robbery,12.937969,77.580158,2016-09-28,09:00:00,2016
basavanagudi,robbery,12.943814,77.59715,,05:30:00,2017
basavanagudi,robbery,12.947515,77.593908,,20:15:00,2017
basavanagudi,robbery,12.942503,77.580992,2017-02-23,01:00:00,2017
basavanagudi,robbery,12.947859,77.592105,2017-05-27,14:45:00,2017
basavanagudi,robbery,12.947859,77.592105,2017-08-28,11:00:00,2017
basavanagudi,robbery,12.943814,77.59715,,20:00:00,2018
basavanagudi,robbery,12.938436,77.583998,,21:00:00,2018
basavanagudi,robbery,12.942646,77.581997,2018-01-17,20:00:00,2018
basavanagudi,robbery,12.951453,77.590628,2018-01-27,16:00:00,2018
basavanagudi,robbery,12.943639,77.58514,2018-03-20,11:00:00,2018
basavanagudi,robbery,12.936762,77.585131,2018-03-22,16:00:00,2018
basavanagudi,robbery,12.937108,77.601273,2018-03-28,23:00:00,2018
basavanagudi,robbery,12.938445,77.58516,2018-03-28,11:00:00,2018
basavanagudi,robbery,12.936003,77.58669,2018-03-28,21:00:00,2018
basavanagudi,robbery,12.941563,77.582748,2018-04-27,21:00:00,2018
basavanagudi,robbery,12.939297,77.585205,,22:00:00,2018
basavanagudi,robbery,12.936003,77.58669,,09:00:00,2019
basavanagudi,robbery,12.942646,77.581997,2019-02-22,12:10:00,2019
basavanagudi,robbery,12.936049,77.592597,2019-03-13,12:30:00,2019
basavanagudi,robbery,12.945058,77.591578,2019-03-25,20:35:00,2019
basavanagudi,robbery,12.94576,77.587228,,12:00:00,2019
basavanagudi,robbery,12.947913,77.580038,2019-05-18,11:00:00,2019
basavanagudi,robbery,12.937956,77.598712,2019-06-27,01:00:00,2019
basavanagudi,robbery,12.943814,77.59715,,15:00:00,2019
basavanagudi,robbery,12.942884,77.585104,2019-12-18,16:30:00,2019
basavanagudi,robbery,12.9138671,77.5428395,2015-05-25,00:20:00,2015
basavanagudi,robbery,12.8856326,77.5482591,2015-07-23,23:00:00,2015
basavanagudi,robbery,12.9095351,77.5571424,2015-07-23,21:00:00,2015
basavanagudi,robbery,12.8816873,77.5658559,2015-09-13,21:00:00,2015
basavanagudi,robbery,12.8849644,77.5576756,2015-10-29,12:50:00,2015
basavanagudi,robbery,12.9124246,77.5355804,2016-04-20,10:30:00,2016
basavanagudi,robbery,12.8821173,77.5572937,2016-04-29,10:40:00,2016
