district,crime_type,latitude,longitude,date,time
Puttenahalli,ordinary theft,12.923881,77.553337,2018-11-22 00:00:00.000,11:50:00
Puttenahalli,ordinary theft,12.921312,77.548304,2018-07-12 03:00:00.000,
Puttenahalli,ordinary theft,12.923268,77.5479842,2018-12-17 00:00:00.000,05:30:00
Puttenahalli,ordinary theft,12.928504,77.562012,2019-02-22 00:00:00.000,06:37:00
Puttenahalli,ordinary theft,12.923777,77.553303,2019-02-27 00:00:00.000,10:00:00
Puttenahalli,ordinary theft,12.929218,77.552071,2019-07-04 00:00:00.000,
Puttenahalli,ordinary theft,12.924268,77.551878,2019-05-27 00:00:00.000,02:00:00
Puttenahalli,ordinary theft,12.93263,77.556518,2019-09-07 00:00:00.000,
Puttenahalli,kidnap,12.544211,77.342996,2016-02-24 00:00:00.000,13:30:00
Puttenahalli,kidnap,12.926974,77.576626,2016-01-09 00:00:00.000,12:35:00
Puttenahalli,kidnap,12.919712,77.575901,2017-09-01 00:00:00.000,11:20:00
Puttenahalli,kidnap,12.912479,77.574069,2017-09-13 00:00:00.000,16:00:00
Puttenahalli,kidnap,12.922032,77.575659,2017-10-24 00:00:00.000,12:45:00
Puttenahalli,kidnap,12.933466,77.584554,2017-10-31 00:00:00.000,18:15:00
Puttenahalli,kidnap,12.929851,77.585404,2018-03-20 00:00:00.000,13:00:00
Puttenahalli,kidnap,12.932018,77.586094,2018-10-04 00:00:00.000,16:15:00
Puttenahalli,kidnap,12.91974,77.578194,2018-04-24 00:00:00.000,11:00:00
Puttenahalli,kidnap,12.922096,77.57601,2018-07-29 00:00:00.000,17:00:00
Puttenahalli,kidnap,13.08022,80.16636,2018-02-11 00:00:00.000,10:00:00
Puttenahalli,kidnap,12.93091,77.57812,2019-03-30 00:00:00.000,20:45:00
Puttenahalli,kidnap,12.935478,77.589671,2019-06-27 00:00:00.000,21:30:00
Puttenahalli,kidnap,12.92924,77.57816,2019-10-08 00:00:00.000,18:00:00
Puttenahalli,kidnap,12.2879,76.63267,2019-11-19 00:00:00.000,20:30:00
Puttenahalli,kidnap,12.28792,76.63243,2019-11-20 00:00:00.000,16:00:00
Puttenahalli,kidnap,12.943265,77.574663,2015-07-18 00:00:00.000,20:45:00
Puttenahalli,kidnap,12.940063,77.573045,2015-11-26 00:00:00.000,18:15:00
Puttenahalli,kidnap,12.940191,77.568224,2015-11-30 00:00:00.000,23:50:00
Puttenahalli,kidnap,12.947992,77.573527,2015-12-19 00:00:00.000,20:45:00
Puttenahalli,kidnap,12.94156,77.567074,2016-01-13 00:00:00.000,12:30:00
Puttenahalli,kidnap,12.91347888,77.59338068,2016-02-09 00:00:00.000,
Puttenahalli,kidnap,12.946572,77.572895,2017-03-02 00:00:00.000,
Puttenahalli,kidnap,12.563457,77.343049,2017-03-28 00:00:00.000,14:00:00
Puttenahalli,kidnap,12.9353841,77.570115,2017-07-05 00:00:00.000,
Puttenahalli,kidnap,12.943671,77.578616,2017-09-06 00:00:00.000,
Puttenahalli,kidnap,12.9402772,77.572097,2017-06-25 00:00:00.000,14:30:00
Puttenahalli,kidnap,12.93543,77.5668,2017-10-16 00:00:00.000,21:10:00
Puttenahalli,kidnap,12.943663,77.574706,2017-12-26 00:00:00.000,17:00:00
Puttenahalli,kidnap,12.9353841,77.570115,2017-07-05 00:00:00.000,
Puttenahalli,kidnap,12.935967,77.567808,2018-10-02 00:00:00.000,
Puttenahalli,kidnap,12.944817,77.578516,2018-07-19 00:00:00.000,22:30:00
Puttenahalli,kidnap,12.942306,77.57861,2018-05-08 00:00:00.000,
Puttenahalli,kidnap,12.940079,77.577179,2018-10-09 00:00:00.000,
Puttenahalli,kidnap,12.946418,77.573537,2018-06-11 00:00:00.000,
Puttenahalli,kidnap,12.940471,77.572534,2015-01-02 00:00:00.000,
Puttenahalli,kidnap,12.941435,77.571215,2019-02-16 00:00:00.000,10:40:00
Puttenahalli,kidnap,12.943343,77.574201,2019-01-10 00:00:00.000,
Puttenahalli,kidnap,12.936851,77.568538,2019-11-11 00:00:00.000,
Puttenahalli,kidnap,12.906409,77.5714701,2015-01-14 00:00:00.000,04:10:00
Puttenahalli,kidnap,15.2401726,75.8673004,2015-10-03 02:30:00.000,
Puttenahalli,kidnap,12.9116975,77.591605,2015-02-05 10:15:00.000,
Puttenahalli,kidnap,12.9000874,77.5702607,2015-12-07 03:30:00.000,
Puttenahalli,kidnap,12.9177553,77.5400844,2015-06-08 06:01:00.000,
Puttenahalli,kidnap,12.8976927,77.5808958,2015-08-24 00:00:00.000,07:30:00
Puttenahalli,kidnap,12.8977965,77.5836728,2015-09-24 00:00:00.000,03:05:00
Puttenahalli,kidnap,12.9040774,77.5814306,2015-09-11 06:45:00.000,
Puttenahalli,kidnap,12.8969434,77.5653774,2015-02-12 12:10:00.000,
Puttenahalli,kidnap,12.9131535,77.5336382,2015-02-12 08:30:00.000,
Puttenahalli,kidnap,12.9059617,77.5793992,2015-12-24 00:00:00.000,01:45:00
Puttenahalli,kidnap,12.8986817,77.5690523,2015-12-30 00:00:00.000,05:05:00
Puttenahalli,kidnap,12.8980073,77.5939724,2016-01-23 00:00:00.000,01:00:00
Puttenahalli,kidnap,12.8842383,77.5748654,2016-07-02 03:05:00.000,
Puttenahalli,kidnap,12.8842378,77.5595444,2016-04-14 00:00:00.000,06:10:00
Puttenahalli,kidnap,12.9070893,77.5781946,2016-01-07 04:01:00.000,
Puttenahalli,kidnap,12.9089964,77.5756453,2016-09-08 11:01:00.000,
Puttenahalli,kidnap,12.9052883,77.5764984,2016-08-17 00:00:00.000,03:25:00
Puttenahalli,kidnap,12.9096707,77.5790691,2016-08-18 00:00:00.000,08:30:00
Puttenahalli,kidnap,12.8980035,77.5688626,2016-03-12 00:00:00.000,
Puttenahalli,kidnap,12.911281,77.5902845,2016-12-25 00:00:00.000,09:30:00
Puttenahalli,kidnap,12.915219,77.5818953,2017-01-28 00:00:00.000,04:00:00
Puttenahalli,kidnap,12.9085194,77.5796617,2018-09-28 00:00:00.000,04:00:00
Puttenahalli,kidnap,12.9085194,77.5796617,2018-11-17 00:00:00.000,04:00:00
Puttenahalli,kidnap,12.9096936,77.5792533,2018-11-17 00:00:00.000,04:45:00
Puttenahalli,kidnap,12.9074697,77.5904753,2018-12-13 00:00:00.000,04:25:00
Puttenahalli,kidnap,12.9085194,77.5796617,2018-12-19 00:00:00.000,10:00:00
Puttenahalli,kidnap,12.9113414,77.5794193,2019-02-02 10:00:00.000,
Puttenahalli,kidnap,12.9112903,77.5760705,2019-02-03 01:40:00.000,
Puttenahalli,kidnap,12.9107582,77.5767422,2019-08-20 00:00:00.000,12:00:00
Puttenahalli,kidnap,12.9107559,77.5439111,2019-03-11 00:00:00.000,
Puttenahalli,kidnap,12.9117832,77.5929617,2019-11-21 00:00:00.000,08:35:00
Puttenahalli,kidnap,12.9261268,77.575693,2018-12-29 00:00:00.000,10:30:00
Puttenahalli,kidnap,12.551022,77.334785,2017-01-16 00:00:00.000,13:00:00
Shankarapua,kidnap,12.9261268,77.575693,2018-11-10 00:00:00.000,21:00:00
Shankarapua,kidnap,12.94355,77.60976,2018-10-25 00:00:00.000,11:30:00
Shankarapua,kidnap,12.9261268,77.575693,2018-12-29 00:00:00.000,18:30:00
Shankarapua,kidnap,12.934299,77.591433,2015-04-05 00:00:00.000,15:30:00
Shankarapua,kidnap,12.946052,77.591889,2015-06-13 00:00:00.000,19:30:00
Shankarapua,kidnap,12.944562,77.592138,2015-07-13 00:00:00.000,18:45:00
Shankarapua,kidnap,12.936308,77.593096,2015-08-29 00:00:00.000,11:00:00
Shankarapua,kidnap,12.934135,77.591152,2015-04-09 00:00:00.000,13:00:00
Shankarapua,kidnap,12.934263,77.592712,2016-01-15 00:00:00.000,12:30:00
Shankarapua,kidnap,12.943446,77.594168,2016-02-23 00:00:00.000,12:40:00
Shankarapua,kidnap,12.946683,77.594379,2016-03-30 00:00:00.000,11:10:00
Shankarapua,kidnap,12.936308,77.593096,2016-06-16 00:00:00.000,14:00:00
Shankarapua,kidnap,12.943578,77.591104,2016-07-15 00:00:00.000,17:30:00
Shankarapua,kidnap,12.942478,77.589838,2016-07-28 00:00:00.000,15:00:00
Shankarapua,kidnap,12.942789,77.596405,2016-10-17 00:00:00.000,18:30:00
Shankarapua,kidnap,12.936244,77.596173,2017-07-01 00:00:00.000,08:20:00
Shankarapua,kidnap,12.945109,77.592747,2017-04-29 00:00:00.000,22:05:00
Shankarapua,kidnap,12.946168,77.591807,2017-01-05 00:00:00.000,18:00:00
Shankarapua,kidnap,12.942161,77.592299,2017-04-07 00:00:00.000,17:00:00
Shankarapua,kidnap,12.945109,77.592747,2017-08-07 00:00:00.000,15:00:00
Shankarapua,kidnap,12.935645,77.591333,2017-07-17 00:00:00.000,20:00:00
Shankarapua,kidnap,12.945109,77.592747,2017-10-24 00:00:00.000,17:00:00
Shankarapua,kidnap,12.940933,77.580283,2018-05-02 00:00:00.000,20:00:00
Shankarapua,kidnap,12.940022,77.594191,2018-04-30 00:00:00.000,14:00:00
Shankarapua,kidnap,12.944786,77.592797,2018-05-17 00:00:00.000,16:00:00
Shankarapua,kidnap,12.942787,77.58337,2018-04-07 00:00:00.000,10:00:00
Shankarapua,kidnap,12.936244,77.596173,2018-09-19 00:00:00.000,14:30:00
Shankarapua,kidnap,12.935678,77.597567,2019-07-24 00:00:00.000,14:00:00
Shankarapua,kidnap,12.933417,77.590693,2019-05-09 00:00:00.000,12:00:00
Shankarapua,kidnap,12.942787,77.58337,2019-09-16 00:00:00.000,16:00:00
Shankarapua,kidnap,12.944786,77.592797,2019-11-16 00:00:00.000,18:00:00
Shankarapua,kidnap,12.90353394,77.54124559,2015-09-01 00:00:00.000,05:00:00
Shankarapua,kidnap,12.91094209,77.5562327,2015-02-24 00:00:00.000,18:15:00
Shankarapua,kidnap,12.9060275,77.54555561,2015-12-03 00:00:00.000,09:15:00
Shankarapua,kidnap,12.91147627,77.5401234,2015-08-05 00:00:00.000,14:20:00
Shankarapua,kidnap,12.88273731,77.55652345,2015-12-06 00:00:00.000,11:45:00
Shankarapua,kidnap,12.88289563,77.56647782,2015-08-18 00:00:00.000,13:00:00
Shankarapua,kidnap,12.90557877,77.55645958,2015-01-09 00:00:00.000,15:00:00
Shankarapua,kidnap,12.91429834,77.55075847,2015-10-15 00:00:00.000,14:10:00
Shankarapua,kidnap,12.88982145,77.57974701,2015-10-26 00:00:00.000,16:00:00
Shankarapua,kidnap,12.90795681,77.53644101,2015-10-30 00:00:00.000,10:00:00
Shankarapua,kidnap,12.8894463,77.57152367,2015-11-20 00:00:00.000,12:00:00
Shankarapua,kidnap,12.90874577,77.55546611,2015-07-12 00:00:00.000,17:50:00
Shankarapua,kidnap,12.91766067,77.57653512,2015-12-16 00:00:00.000,01:00:00
Shankarapua,kidnap,12.91242363,77.54851768,2016-03-24 00:00:00.000,17:50:00
Shankarapua,kidnap,12.89153086,77.58114868,2016-03-30 00:00:00.000,22:10:00
Shankarapua,kidnap,12.88948381,77.56232091,2016-12-04 00:00:00.000,13:30:00
Shankarapua,kidnap,12.89153086,77.58114868,2016-04-13 00:00:00.000,22:50:00
Shankarapua,kidnap,12.88168453,77.56599502,2016-04-21 00:00:00.000,03:30:00
Shankarapua,kidnap,12.89047086,77.57081006,2016-02-05 00:00:00.000,05:00:00
Shankarapua,kidnap,12.89157884,77.58142943,2016-09-05 00:00:00.000,14:00:00
Shankarapua,kidnap,12.8894463,77.57152367,2016-05-16 00:00:00.000,10:30:00
Shankarapua,kidnap,12.8967726,77.5445644,2016-05-18 00:00:00.000,17:40:00
Shankarapua,kidnap,12.91684492,77.54985732,2016-05-23 00:00:00.000,18:30:00
Shankarapua,kidnap,12.89594801,77.55219028,2016-02-06 00:00:00.000,07:30:00
Shankarapua,kidnap,12.87685568,77.58185534,2016-07-06 00:00:00.000,10:00:00
Shankarapua,kidnap,12.88274382,77.55727251,2016-06-25 00:00:00.000,14:00:00
Shankarapua,kidnap,12.88376625,77.56842522,2016-07-18 00:00:00.000,20:00:00
Shankarapua,kidnap,12.88613796,77.5717955,2016-07-22 00:00:00.000,13:00:00
Shankarapua,kidnap,12.89138852,77.57009241,2016-12-11 00:00:00.000,10:45:00
Shankarapua,kidnap,12.90868716,77.54411899,2016-12-25 00:00:00.000,
Shankarapua,kidnap,12.90711393,77.5439924,2016-12-26 00:00:00.000,13:50:00
Shankarapua,kidnap,12.88255509,77.5563552,2017-01-17 00:00:00.000,16:30:00
Shankarapua,kidnap,12.89528068,77.55067452,2017-06-02 00:00:00.000,11:00:00
Shankarapua,kidnap,12.90827601,77.55022679,2017-02-21 00:00:00.000,12:30:00
Shankarapua,kidnap,12.89189796,77.55236918,2017-02-22 00:00:00.000,11:30:00
Shankarapua,kidnap,12.89043496,77.5635394,2017-03-25 00:00:00.000,14:00:00
Shankarapua,kidnap,12.88613796,77.5717955,2017-03-28 00:00:00.000,12:45:00
Shankarapua,kidnap,12.91429834,77.55075847,2017-04-26 00:00:00.000,16:00:00
Shankarapua,kidnap,12.89594801,77.55219028,2017-05-05 00:00:00.000,17:00:00
Shankarapua,kidnap,12.87236619,77.56684297,2017-05-31 00:00:00.000,23:00:00
Shankarapua,kidnap,12.91900624,77.5453977,2017-10-09 00:00:00.000,08:30:00
Shankarapua,kidnap,12.91242457,77.53558039,2017-08-10 00:00:00.000,17:45:00
Shankarapua,kidnap,12.904705,77.53011,2017-09-11 00:00:00.000,12:30:00
Shankarapua,kidnap,12.91590055,77.54746898,2018-01-10 00:00:00.000,
Shankarapua,kidnap,12.88584755,77.56773183,2018-01-31 00:00:00.000,
Shankarapua,kidnap,12.90657165,77.54644706,2018-02-14 00:00:00.000,23:00:00
Shankarapua,kidnap,12.88023219,77.57384591,2018-02-19 00:00:00.000,15:30:00
Shankarapua,kidnap,12.88948381,77.56232091,2018-02-22 00:00:00.000,08:50:00
Shankarapua,kidnap,12.86881387,77.58083431,2018-02-03 00:00:00.000,14:00:00
Shankarapua,kidnap,12.91031858,77.5563932,2018-03-17 00:00:00.000,21:40:00
Shankarapua,kidnap,12.91022894,77.5481594,2018-04-17 00:00:00.000,12:15:00
Shankarapua,kidnap,12.88290759,77.56690606,2018-05-19 00:00:00.000,15:45:00
Shankarapua,kidnap,12.90532964,77.54489953,2018-06-07 00:00:00.000,18:30:00
Shankarapua,kidnap,12.905759,77.542703,2018-07-26 00:00:00.000,10:30:00
Shankarapua,kidnap,12.91739661,77.54533797,2018-05-08 00:00:00.000,19:10:00
Shankarapua,kidnap,12.88888678,77.57180041,2018-08-13 00:00:00.000,17:45:00
Shankarapua,kidnap,12.89486583,77.55129522,2018-08-16 00:00:00.000,06:50:00
Shankarapua,kidnap,12.90476548,77.5371549,2018-08-29 00:00:00.000,10:15:00
Shankarapua,kidnap,12.90913455,77.55325268,2018-11-09 00:00:00.000,14:30:00
Shankarapua,kidnap,12.89043496,77.5635394,2018-09-22 00:00:00.000,12:30:00
Shankarapua,kidnap,12.91555088,77.53947694,2018-10-24 00:00:00.000,18:00:00
Shankarapua,kidnap,12.90512329,77.54375125,2018-10-27 00:00:00.000,11:10:00
Shankarapua,kidnap,12.87024907,77.57579285,2018-11-14 00:00:00.000,18:30:00
Shankarapua,kidnap,12.91298108,77.55815356,2018-11-17 00:00:00.000,12:10:00
Siddapura,kidnap,12.917986,77.553778,2018-11-20 00:00:00.000,16:00:00
Siddapura,kidnap,12.89528068,77.55067452,2018-04-12 00:00:00.000,12:15:00
Siddapura,kidnap,12.8967726,77.5445644,2018-12-17 00:00:00.000,13:00:00
Siddapura,kidnap,12.88292452,77.58206937,2019-01-28 00:00:00.000,08:15:00
Siddapura,kidnap,12.88992359,77.58079977,2019-03-13 00:00:00.000,13:10:00
Siddapura,kidnap,12.91739661,77.54533797,2019-04-15 00:00:00.000,23:00:00
Siddapura,kidnap,12.90108207,77.54753806,2019-04-22 00:00:00.000,17:40:00
Siddapura,kidnap,12.9057223,77.53558126,2019-04-24 00:00:00.000,23:15:00
Siddapura,kidnap,12.89760184,77.54575434,2019-03-05 00:00:00.000,14:45:00
Siddapura,kidnap,12.8836526,77.58177943,2019-05-29 00:00:00.000,21:00:00
Siddapura,kidnap,12.90958258,77.55696166,2019-06-09 00:00:00.000,
Siddapura,kidnap,12.89157884,77.58142943,2019-03-07 00:00:00.000,12:30:00
Siddapura,kidnap,12.90958258,77.55696166,2019-07-28 00:00:00.000,20:45:00
Siddapura,kidnap,12.87991967,77.55749353,2019-09-26 00:00:00.000,14:10:00
Siddapura,kidnap,12.88962293,77.57213196,2019-10-26 00:00:00.000,12:45:00
Siddapura,kidnap,12.9100853,77.55656592,2019-12-11 00:00:00.000,14:30:00
Siddapura,kidnap,12.89594801,77.55219028,2019-11-26 00:00:00.000,11:45:00
Siddapura,kidnap,12.868638,77.533289,2015-12-03 00:00:00.000,12:30:00
Siddapura,kidnap,12.874392,77.567161,2015-07-13 00:00:00.000,14:00:00
Siddapura,kidnap,12.86388,77.535496,2015-11-30 00:00:00.000,14:00:00
Siddapura,kidnap,12.859705,77.580537,2015-07-12 00:00:00.000,12:30:00
Siddapura,kidnap,12.865177,77.51857,2016-01-29 00:00:00.000,08:45:00
Siddapura,kidnap,12.859851,77.574956,2016-01-30 00:00:00.000,20:00:00
Siddapura,kidnap,12.874882,77.539331,2016-03-18 00:00:00.000,23:10:00
Siddapura,kidnap,12.868078,77.53468,2016-03-26 00:00:00.000,9:00 to 14:00
Siddapura,kidnap,12.863415,77.527177,2016-04-13 00:00:00.000,16:00:00
Siddapura,kidnap,12.885824,77.546078,2016-09-20 00:00:00.000,19:45:00
Siddapura,kidnap,12.875491,77.537771,2017-06-02 00:00:00.000,20:00:00
Siddapura,kidnap,12.891469,77.541803,2017-01-04 00:00:00.000,05:30:00
Siddapura,kidnap,12.863955,77.556258,2017-04-27 00:00:00.000,17:00:00
Siddapura,kidnap,12.86562,77.537673,2017-05-14 00:00:00.000,15:00:00
Siddapura,kidnap,12.873222,77.534888,2017-08-07 00:00:00.000,04:00:00
Siddapura,kidnap,12.866595,77.529815,2017-08-17 00:00:00.000,12:00:00
Siddapura,kidnap,12.889883,77.544416,2017-08-22 00:00:00.000,16:00:00
Siddapura,kidnap,12.871322,77.532192,2017-01-11 00:00:00.000,12:00:00
Siddapura,kidnap,12.864404,77.554397,2017-11-16 00:00:00.000,11:00:00
Siddapura,kidnap,12.886135,77.545482,2017-10-12 00:00:00.000,10:00:00
Siddapura,kidnap,12.857223,77.548885,2017-12-16 00:00:00.000,13:00:00
Siddapura,kidnap,12.870656,77.536163,2017-12-18 00:00:00.000,22:00:00
Siddapura,kidnap,12.852892,77.553711,2018-06-01 00:00:00.000,13:00:00
Siddapura,kidnap,12.878402,77.55041,2018-01-29 00:00:00.000,16:00:00
Siddapura,kidnap,12.875019,77.529843,2018-10-13 00:00:00.000,21:00:00
Siddapura,kidnap,12.867056,77.536419,2018-12-17 00:00:00.000,21:00:00
Siddapura,kidnap,12.878899,77.485867,2018-01-17 00:00:00.000,15:00:00
Siddapura,kidnap,12.876592,77.491665,2018-01-19 00:00:00.000,10:00:00
Siddapura,kidnap,12.86738,77.563821,2019-02-25 00:00:00.000,13:13:00
Siddapura,kidnap,12.867925,77.563568,2019-03-22 00:00:00.000,16:00:00
Siddapura,kidnap,12.853787,77.573044,2019-03-29 00:00:00.000,10:00:00
Siddapura,kidnap,12.87418,77.549659,2019-04-13 00:00:00.000,
Siddapura,kidnap,12.857401,77.561101,2019-05-24 00:00:00.000,16:30:00
Siddapura,kidnap,12.869011,77.565298,2019-07-06 00:00:00.000,21:30:00
Siddapura,kidnap,12.880097,77.513418,2019-08-14 00:00:00.000,16:40:00
Siddapura,kidnap,12.861796,77.538009,2019-08-21 00:00:00.000,04:00:00
Siddapura,kidnap,12.85984,77.575677,2019-09-25 00:00:00.000,21:15:00
Siddapura,kidnap,12.870019,77.564431,2019-01-10 00:00:00.000,18:00:00
Siddapura,kidnap,12.888188,77.570812,2017-05-01 00:00:00.000,16:35:00
Siddapura,kidnap,12.87466,77.579319,2017-01-17 00:00:00.000,
Siddapura,kidnap,12.87769,77.56715,2017-02-14 00:00:00.000,17:30:00
Siddapura,kidnap,12.883525,77.563547,2017-02-17 00:00:00.000,10:50:00
Siddapura,kidnap,12.86409,77.584085,2017-03-03 00:00:00.000,10:30:00
Siddapura,kidnap,12.89122,77.623724,2017-03-15 00:00:00.000,
Siddapura,kidnap,12.878194,77.57011,2017-06-04 00:00:00.000,09:30:00
Siddapura,kidnap,12.884022,77.583093,2017-04-16 00:00:00.000,17:00:00
Siddapura,kidnap,12.840839,77.581043,2017-02-05 00:00:00.000,12:00:00
Siddapura,kidnap,12.878992,77.562182,2017-05-05 00:00:00.000,15:00:00
Siddapura,kidnap,12.887529,77.573481,2017-05-30 00:00:00.000,16:00:00
Siddapura,kidnap,12.87822,77.570138,2017-09-09 00:00:00.000,12:00:00
Siddapura,kidnap,12.846865,77.582922,2017-10-26 00:00:00.000,09:00:00
Siddapura,kidnap,12.748862,77.486417,2017-10-30 00:00:00.000,08:00:00
Siddapura,kidnap,12.860378,77.571322,2018-09-01 00:00:00.000,13:00:00
Siddapura,kidnap,12.886841,77.567815,2018-03-16 00:00:00.000,21:35:00
Siddapura,kidnap,12.84564,77.584142,2018-10-05 00:00:00.000,13:15:00
Siddapura,kidnap,12.880104,77.567961,2018-05-29 00:00:00.000,10:30:00
Siddapura,kidnap,12.88288,77.578462,2018-01-06 00:00:00.000,19:15:00
Siddapura,kidnap,12.8667989,77.580991,2018-03-06 00:00:00.000,16:00:00
Siddapura,kidnap,12.8813,77.570951,2018-06-13 00:00:00.000,15:00:00
Siddapura,kidnap,12.966528,77.401109,2018-07-07 00:00:00.000,12:45:00
Siddapura,kidnap,12.85706,77.58406,2018-07-29 00:00:00.000,09:30:00
Siddapura,kidnap,12.884005,77.56634,2018-03-11 00:00:00.000,09:00:00
Siddapura,kidnap,12.878655,77.566708,2018-12-11 00:00:00.000,17:30:00
Siddapura,kidnap,12.794486,77.62091,2018-06-12 00:00:00.000,09:50:00
Siddapura,kidnap,12.872893,77.582921,2019-01-17 00:00:00.000,13:30:00
Siddapura,kidnap,12.87331,77.574396,2019-02-02 00:00:00.000,11:30:00
Siddapura,kidnap,12.8863383,77.573795,2019-03-02 00:00:00.000,19:00:00
Siddapura,kidnap,12.869624,77.58232,2019-01-03 00:00:00.000,16:40:00
Siddapura,kidnap,12.89341,77.580255,2019-08-03 00:00:00.000,10:30:00
Siddapura,kidnap,12.86383,77.57767,2019-09-04 00:00:00.000,21:00:00
Siddapura,kidnap,12.873437,77.583593,2019-04-29 00:00:00.000,21:30:00
Siddapura,kidnap,12.89065,77.564006,2019-01-05 00:00:00.000,21:00:00
Siddapura,kidnap,12.8824024,77.560456,2019-07-05 00:00:00.000,15:00:00
Siddapura,kidnap,12.861253,77.579712,2019-09-05 00:00:00.000,21:00:00
Siddapura,kidnap,12.844501,77.584473,2019-05-22 00:00:00.000,13:00:00
Siddapura,kidnap,12.885465,77.569815,2019-05-29 00:00:00.000,21:30:00
Siddapura,kidnap,12.88829,77.580217,2019-06-13 00:00:00.000,15:15:00
Siddapura,kidnap,12.882462,77.569158,2019-10-08 00:00:00.000,15:30:00
Siddapura,kidnap,12.845799,77.584087,2019-08-19 00:00:00.000,19:00:00
Siddapura,kidnap,12.835799,77.584087,2019-08-25 00:00:00.000,15:00:00
Siddapura,kidnap,12.878746,77.5622,2019-08-31 00:00:00.000,12:15:00
Siddapura,kidnap,12.863913,77.585848,2019-10-21 00:00:00.000,12:30:00
Siddapura,kidnap,12.881754,77.569001,2019-11-19 00:00:00.000,14:30:00
Siddapura,kidnap,12.877836,77.583787,2018-04-26 00:00:00.000,21:45:00
Siddapura,kidnap,12.897937,77.581866,2018-06-06 21:30:00.000,
Siddapura,kidnap,12.893748,77.582169,2018-08-07 16:30:00.000,
Siddapura,kidnap,12.894594,77.59806,2018-12-07 17:30:00.000,
Siddapura,kidnap,12.887819,77.589648,2018-07-13 00:00:00.000,22:15:00
Siddapura,kidnap,12.903894,77.575222,2018-07-09 00:00:00.000,
Siddapura,kidnap,12.897128,77.585597,2018-09-16 00:00:00.000,11:30:00
Siddapura,kidnap,12.877897,77.583659,2018-10-13 00:00:00.000,14:30:00
Siddapura,kidnap,12892865.0,77.577889,2018-11-21 00:00:00.000,13:45:00
Siddapura,kidnap,12.893382,77.577596,2018-12-28 00:00:00.000,14:30:00
Siddapura,kidnap,12.900451,77.587543,2019-07-01 17:00:00.000,
Siddapura,kidnap,12.894823,77.59349,2019-06-03 17:45:00.000,
Siddapura,kidnap,12.890461,77.589768,2019-12-04 14:40:00.000,
Siddapura,kidnap,12.900451,77.587543,2019-01-05 13:30:00.000,
Siddapura,kidnap,12.893735,77.578614,2019-05-28 00:00:00.000,20:00:00
Siddapura,kidnap,12.926562,77.583264,2019-06-13 00:00:00.000,21:00:00
Siddapura,kidnap,12892865.0,77.577889,2019-08-14 00:00:00.000,10:40:00
Siddapura,kidnap,12.902374,77.597165,2019-06-09 10:30:00.000,
Siddapura,kidnap,12.889403,77.590344,2019-08-11 10:15:00.000,
Siddapura,kidnap,12.900451,77.587543,2019-08-12 20:35:00.000,
Siddapura,kidnap,12.8928133912158,77.5666300513369,2015-06-01 00:00:00.000,17:00:00
Siddapura,kidnap,12.8928133912158,77.5666300513369,2015-12-01 00:00:00.000,17:30:00
Siddapura,kidnap,12.905037,77.560909,2016-06-14 00:00:00.000,13:30:00
Siddapura,kidnap,12.910991,77.561872,2015-03-07 00:00:00.000,14:00:00
Siddapura,kidnap,12.904553,77.560433,2015-07-14 00:00:00.000,18:30:00
Siddapura,kidnap,12.893906,77.556449,2015-07-30 00:00:00.000,06:30:00
Siddapura,kidnap,12.902361,77.56838,2015-11-23 00:00:00.000,18:45:00
Siddapura,kidnap,12.9157553,77.571373,,15:30:00
Siddapura,kidnap,12.9157553,77.571373,2016-02-13 00:00:00.000,13:00:00
Siddapura,kidnap,12.904553,77.560433,2016-03-31 00:00:00.000,13:30:00
Siddapura,kidnap,12.9116,77.572476,2016-07-22 00:00:00.000,20:00:00
Siddapura,kidnap,12.893906,77.556449,2016-03-10 00:00:00.000,23:45:00
Siddapura,kidnap,12.910991,77.561872,2016-11-18 00:00:00.000,18:00:00
Siddapura,kidnap,12.894779,77.562256,2016-02-12 00:00:00.000,16:45:00
Siddapura,kidnap,12.906422,77.570394,2017-01-27 00:00:00.000,12:00:00
Siddapura,kidnap,12.893906,77.556449,2017-01-02 00:00:00.000,23:30:00
Siddapura,kidnap,12.898577,77.569538,2017-08-02 00:00:00.000,16:40:00
Siddapura,kidnap,12.906422,77.570394,,01:35:00
Siddapura,kidnap,12.90237,77.55504,2018-11-03 00:00:00.000,10:30:00
Siddapura,kidnap,12.893906,77.556449,2017-07-05 00:00:00.000,11:15:00
Siddapura,kidnap,12.893906,77.556449,2017-05-13 00:00:00.000,16:00:00
Siddapura,kidnap,12.91267,77.562103,2017-05-31 00:00:00.000,10:00:00
Siddapura,kidnap,12.900415,77.569332,2017-05-06 00:00:00.000,13:00:00
Siddapura,kidnap,12.900415,77.569332,2017-06-27 00:00:00.000,20:45:00
Siddapura,kidnap,12.904553,77.560433,2017-07-17 00:00:00.000,12:30:00
Siddapura,kidnap,12.91267,77.562103,2017-08-28 00:00:00.000,13:00:00
Siddapura,kidnap,12.894779,77.562256,2017-12-13 00:00:00.000,14:00:00
Siddapura,kidnap,12.904553,77.560433,2018-01-08 00:00:00.000,10:30:00
Siddapura,kidnap,12.904553,77.560433,2018-02-11 00:00:00.000,16:00:00
Siddapura,kidnap,12.902361,77.56838,2018-02-17 00:00:00.000,17:00:00
